,BugID,CommitDate,Summary
31702,IGNITE-9826,Collect,Ignite node with TcpDiscoveryS3IpFinder can hang while stopping
31703,IGNITE-9834,Collect,ClientImpl shouldn t fail JVM with 130 error code after node validation errors
31704,IGNITE-9837,Collect,Test BinaryMetadataUpdatesFlowTest.testConcurrentMetadataUpdates is flaky in master.
31705,IGNITE-9840,Collect,Possible deadlock on transactional future on client node in case of network problems or long GC pauses
31706,IGNITE-9841,Collect,SQL doesn t take lost partitions into account when persistence is enabled
31707,IGNITE-9843,Collect, IgniteClientReconnectCacheQueriesFailoverTest fails: grid loses type meta without losing data
31708,IGNITE-9854,Collect,NullPointerException in PageMemoryImpl.refreshOutdatedPages during removing from segCheckpointPages
31709,IGNITE-9858,Collect,[Test Failed] SystemCacheNotConfiguredTest#test flaky fails on TC (timeout).
31710,IGNITE-9864,Collect,CacheQueriesTest test fails in .NET
31711,IGNITE-9865,Collect,Javadoc failure on TDE
31712,IGNITE-9872,Collect,Update Kafka version to fix test IgniteSinkConnectorTest.testSinkPutsWithoutTransformation
31713,IGNITE-9877,Collect,.NET: LINQ does not work under .NET Core 2.1 - AmbiguousMatchException
31714,IGNITE-9882,Collect,OOME in Hadoop suite
31715,IGNITE-9884,Collect,Some tests are incorrectly muted
31716,IGNITE-9887,Collect,A lot of exceptions on cluster deactivation.
31717,IGNITE-9891,Collect,ODBC: SQLTables does not work with list of table types
31718,IGNITE-9895,Collect,DiscoveryMessageNotifierWorker must be an instance of IgniteDiscoveryThread
31719,IGNITE-9897,Collect,Quering with PDO returns null for all column values except the 1st one
31720,IGNITE-9898,Collect,Checkpoint thread hangs on await async task completion
31721,IGNITE-9899,Collect,Continuous query handlers are not called on backups when one-phase commit is used
31722,IGNITE-9902,Collect,ScanQuery doesn t take lost partitions into account
31723,IGNITE-9908,Collect,thin python: Can t use client with windows
31724,IGNITE-991,Collect,NPE on server node when client starts a cache from configuration
31725,IGNITE-9914,Collect,SubjectId for TaskEvents is incorrect for remote clients
31726,IGNITE-9918,Collect,Default configuration missed
31727,IGNITE-992,Collect,Visor tasks should not return exceptions that Visor does not have in classpath.
31728,IGNITE-9923,Collect,Fix unused imprts according to inspections profile
31729,IGNITE-9927,Collect,Fix flaky failures in CacheContinuousQueryOperationFromCallbackTest
31730,IGNITE-9928,Collect,MVCC TX: Late affinity assignment support.
31731,IGNITE-9932,Collect,Exchanger blocking session bounds can be accessed from invalid thread
31732,IGNITE-9935,Collect,[Test Failed] GridCacheBinaryObjectMetadataExchangeMultinodeTest.testReadRequestBlockedOnUpdatingMetadata flaky fails on TC.
31733,IGNITE-9937,Collect,Primary response error info can be lost due to unwrapping a key
31734,IGNITE-9941,Collect,Web Console: Add option to disable self-registration on Web Console
31735,IGNITE-9944,Collect,MVCC TX: GridDhtTxAbstractEnlistFuture near nodes update race.
31736,IGNITE-9945,Collect,Entry start version omits datecenter id.
31737,IGNITE-9948,Collect, JettyRestProcessorAuthenticationWithTokenSelfTest.testGetOrCreateCache fails on TC
31738,IGNITE-9950,Collect,thin python: Decimal data type didn t match with others clients
31739,IGNITE-9951,Collect,thin php: Date data type cut nanos
31740,IGNITE-9972,Collect,Deleted entries remain in local partition internal map
31741,IGNITE-9975,Collect,Possible data loss during starting of the nodes with empty pds
31742,IGNITE-9976,Collect,[Test Failed] BinaryMetadataUpdatesFlowTest.testFlowNoConflicts flaky fails on TC.
31743,IGNITE-9982,Collect,SQLLine: can t run with option --autoCommit=false or true
31744,IGNITE-9986,Collect, TcpDiscoverySelfTest.testNodeShutdownOnRingMessageWorkerStartNotFinished is flaky
31745,IGNITE-9989,Collect,"JDBC v2: getPrimaryKeys always returns constant COLUMN_NAME, KEY_SEQ, PK_NAME"
31746,IGNITE-9997,Collect,IgniteDiagnosticMessagesTest.testLongRunningTx fails on TC
31747,RANGER-1000,Collect,Tag service deletion failure due to MySQLIntegrityConstraintViolationException
31748,RANGER-1003,Collect,Handle Ranger upgrade scenario in Kerberized Cluster
31749,RANGER-1004,Collect,"Remove need to set access type for column masking, row filtering in Ranger UI"
31750,RANGER-1008,Collect,if one of OU is invalid out of multiple ou configured then no user syncd from any of the OU
31751,RANGER-1009,Collect,Ranger returns stale service/policies if service-name is reused
31752,RANGER-1012,Collect,Ranger ldap tool stores the admin bind password in config file in clear text
31753,RANGER-1013,Collect,Move some properties from ranger-admin-site.xml to ranger-admin-default-site.xml
31754,RANGER-1014,Collect,Ranger UI : Show allow/deny policy items info on Report page
31755,RANGER-1015,Collect,Ranger KMS changes to cater to hadoop kms commits
31756,RANGER-1016,Collect,Display resourceType field under the Audit -> Access tab
31757,RANGER-1018,Collect,Ranger User creation failing with SQLAnywhere and MS SQL Server DB Flavor
31758,RANGER-1021,Collect,Ranger plugins for components should only download policies which are in  Enabled  state
31759,RANGER-1023,Collect,Handle requests from non-kerberized browser when Ranger is kerberized
31760,RANGER-1024,Collect,Improve implementation of java patch PatchPersmissionModel_J10003 to handle large amount of users
31761,RANGER-1025,Collect,Policy search REST API implemented in public api V1 is not returning results as expected
31762,RANGER-1028,Collect,Audit log not created for change of Tag based service name
31763,RANGER-1032,Collect,Update TagSync installation to handle configurations for kerberos mode
31764,RANGER-1033,Collect,admin audit logging is not happening correctly while deletion of the configuration from the service repo
31765,RANGER-1034,Collect,Ranger KMS plugin should not add dependent libraries in Ranger KMS classpath
31766,RANGER-1035,Collect,Improve implementation of Client classes to adhere to good coding practices
31767,RANGER-1036,Collect,Solr Jaas config  for ranger audit framework should not override the component Jaas config.
31768,RANGER-1037,Collect,REST API for tag download returns incorrect return code
31769,RANGER-1039,Collect,User and groups having special characters are not populating in edit policy page
31770,RANGER-1041,Collect,Failure to sync one user to admin causes other users/groups also not to be synced from usersync to admin
31771,RANGER-1042,Collect,Reduce clutter in tagsync debug log
31772,RANGER-1043,Collect,Update tagsync for changes in ATLAS-542 - table.name -> table.qualifiedName
31773,RANGER-1045,Collect,Ranger should provide support to force use inmemory jaas config when auditing to secure solr
31774,RANGER-1046,Collect,ranger kms repo creation is failing after ranger kms is installed 
31775,RANGER-1047,Collect,Getting 204 error when trying to access Ranger with KnoxSSO if user does not exist in Ranger DB
31776,RANGER-1048,Collect,Ranger Hbase lookup should use the config provided in the Ranger hbase service
31777,RANGER-1052,Collect,Remove or Fix all skipped unit tests in RANGER
31778,RANGER-1053,Collect,policy download fails with HTTP code 401 for long running components in kerberized cluster
31779,RANGER-1054,Collect,Enhance column masking feature to support custom value/expression
31780,RANGER-1059,Collect,updatetagadminpassword.py script should use user names from ranger-tagsync-site
31781,RANGER-1060,Collect,Ranger Hbase and Hive Plugin Grant Revoke REST call should send the right http response when authorization fails in kerberized cluster
31782,RANGER-1061,Collect,Add admin user to default policy of Atlas
31783,RANGER-1067,Collect,admin audit logging is not correct when add and delete the configuration from the service repo.
31784,RANGER-1069,Collect,if a user permissions are removed from a policy through revoke operation then also users is shown
31785,RANGER-1070,Collect,Export table should be allowed only when masking or row-filtering are not specified
31786,RANGER-1073,Collect,permission denied for rangeradmin.jceks.crc file
31787,RANGER-1074,Collect,grant and revoke are working even if user is not added to auth properties in repo
31788,RANGER-1077,Collect,Audit logs for Hive access show empty IP address
31789,RANGER-1078,Collect,grant and revoke are not working as expected
31790,RANGER-1079,Collect,tagsync should attempt re-initializing failed tag sources periodically
31791,RANGER-1082,Collect,Ranger should support newer Storm Topology methods in the Ranger Storm Plugin for Authorization
31792,RANGER-1083,Collect,Ranger PolicyRefresh and RangerTagEnricher threads should be of daemon type
31793,RANGER-1084,Collect,Ranger not working with Knox Proxy
31794,RANGER-1085,Collect,Ranger UI : policy creation validation error
31795,RANGER-1086,Collect,Under Audit>Admin tab pop up for service create and update does not work
31796,RANGER-1087,Collect,Block insert/update/delete/truncate when row-filter/column-mask is enabled for the user
31797,RANGER-1088,Collect,denied auditing is not done if resource lookup fail
31798,RANGER-1090,Collect,Revoke command with grant option does not disable delegated admin permission for users/groups in the corresponding policy
31799,RANGER-1092,Collect,Ranger YARN Plugin should not fails to download policy when UGI ticket expires
31800,RANGER-1094,Collect,One way SSL (when Kerberos is enabled) for Ranger and its plugins
31801,RANGER-1095,Collect,Invert authorization logic in RangerSolrAuthorizer
31802,RANGER-1096,Collect,Revert to jceks scheme for credential store related operations 
31803,RANGER-1097,Collect,Ranger KMS Plugin should not fails to download policy when UGI ticket expires
31804,RANGER-1099,Collect,keyadmin user is not able to create service/repo using public apis
31805,RANGER-1100,Collect,Hive authorizer does not block update when row-filter/column-mask is specified on the table for the user
31806,RANGER-1104,Collect,Ranger PolicyRefresher failed to refresh policies causing AccessDeniedException in HBase
31807,RANGER-1105,Collect,Ranger should provide configuration to do hdfs audit file roll over at absolute time
31808,RANGER-1106,Collect,issue after upgrade on ranger hive policy page
31809,RANGER-1107,Collect,Performance trace to measure policy download performance in plugins
31810,RANGER-1111,Collect,Enhancements to the db admin setup scripts.
31811,RANGER-1113,Collect,Ranger Hive authorizer update to get query string from HiveConf
31812,RANGER-1116,Collect,Ranger HivePluginUnitTest fails due to Hive Metastore version check
31813,RANGER-1120,Collect,Need a java patch to handle upgrade of hive servicedef 
31814,RANGER-1123,Collect,keyadmin user is not able to make getservice call using rest api service/public/v2/api/service/name
31815,RANGER-1124,Collect,Good coding practices in Ranger recommended by static code analysis
31816,RANGER-1125,Collect,Update Ranger tagsync should handle entity status field in Atlas notifications
31817,RANGER-1126,Collect,Authorization checks for non existent file/directory should not be recursive in Ranger Hive authorizer
31818,RANGER-1127,Collect,Ranger HA: Handle scenarios for request with X-Forwarded-Server
31819,RANGER-1128,Collect,Data Masking label changes for ranger policies
31820,RANGER-1129,Collect,Ability to specify  audit all accesses  via Ranger admin configuration
31821,RANGER-1131,Collect,Add trace message if audit event is failed to log. 
31822,RANGER-1134,Collect,Audit to Secure solr fails in case of Ranger Knox Plugin due to MDC context issue
31823,RANGER-1135,Collect,secure api is not used to download the policies for knox
31824,RANGER-1136,Collect,Ranger audit to HDFS fails with TGT errors in Ranger HiveServer2 plugin when UGI -TGT expires  in audit thread
31825,RANGER-1139,Collect,Ranger Kafka Plugin should include commons-codec jar as a dependency
31826,RANGER-1141,Collect,Null pointer exception while retrieving the key during copy file
31827,RANGER-1145,Collect,Policy engine optimization: convert wildcard matches into prefix and suffix match
31828,RANGER-1146,Collect,Policy engine optimization: dynamic reordering of policy evaluation order
31829,RANGER-1147,Collect,Knox repository test connection is failing
31830,RANGER-1148,Collect,"Ranger needs to map Storm ACL- debug, setLogConfig , getLogConfig to  getTopologyInfo"
31831,RANGER-1149,Collect,Label spelling correction
31832,RANGER-1152,Collect,Improver performance of ranger audit login while audit event-id creation
31833,RANGER-1153,Collect,Ranger HivePluginUnitTest improvements to avoid build failure
31834,RANGER-1155,Collect,Good coding practices in Ranger : Potential performance/correctness issues uncovered by static code analysis
31835,RANGER-1156,Collect,Audit migration script from DB to Solr cloud failing
31836,RANGER-1160,Collect,Ranger installation is failing for MSSQL db flavor
31837,RANGER-1161,Collect,Policy engine optimization: use prefix filter to reduce number of policies evaluated
31838,RANGER-1162,Collect,Tag lookup optimization: use prefix lookup to reduce number of evaluators attempted
31839,RANGER-1166,Collect,Auto complete wait time needs to be increased on Ranger UI
31840,RANGER-1167,Collect,Ranger admin UI loading issues in Internet Explorer
31841,RANGER-1169,Collect, The global audit settings specified by Ranger configuration parameter values should always be honored by the plug-ins.
31842,RANGER-1170,Collect,Improvement of Unit Test coverage in Ranger
31843,RANGER-1171,Collect,Invert authorization logic in RangerKafkaAuthorizer
31844,RANGER-1173,Collect,Improve Ranger database schema import logic and make it more robust
